,Processed File Name,Group,Year,Boundary Level,Source 1,Source 2,License,License Detail,License Source,Link to Source Data-inaccurate; has some links to licenses,Link to Source Data,Unnamed: 11,Link to Source Data.1,Changes,Known Errors,Raw File Name,Recorder (Name),Last Updated Date,Process File Name QA Check,File Name ISO Code,Process File Name Existance Check,Source Check,License Check,License Source Check,Link to Source Data Check
133,CYP_ADM0.zip,Cyprus,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Famagusta.shp.zip,,0,exported_boundaries_Famagusta.shp.zip,,,,,,,,,,
134,CYP_ADM1.zip,Cyprus,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Famagusta.shp.zip,,0,exported_boundaries_Famagusta.shp.zip,,,,,,,,,,
135,CYP_ADM2.zip,Cyprus,2009.0,ADM 2,Wikipedia,Cyprus Department of Land Registry and Geometry,Creative Commons Attribution-ShareAlike 3.0 Unported,,https://commons.wikimedia.org/wiki/File:Population_map_of_Cyprus.jpg,,https://commons.wikimedia.org/wiki/File:Population_map_of_Cyprus.jpg,,,,,,,,,,,,,,
136,CZE_ADM0.zip,Czech Republic,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_HlavnÃ­_mÄ›sto_Praha_AL6.shp.zip,,0,exported_boundaries_HlavnÃ­_mÄ›sto_Praha_AL6.shp.zip,,,,,,,,,,
137,CZE_ADM1.zip,Czech Republic,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_HlavnÃ­_mÄ›sto_Praha_AL6.shp.zip,,0,exported_boundaries_HlavnÃ­_mÄ›sto_Praha_AL6.shp.zip,,,,,,,,,,
138,CZE_ADM2.zip,Czech Republic,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,World_AL7.zip,,0,World_AL7.zip,,,,,,,,,,
139,CZE_ADM3.zip,Czech Republic,2017.0,ADM 3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,czech_adm3_osm.zip,,0,czech_adm3_osm.zip,,,,,,,,,,
140,CZE_ADM4.zip,Czech Republic,2017.0,ADM 4,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Czech_adm4_osm.zip,,0,Czech_adm4_osm.zip,,,,,,,,,,
141,DEU_ADM0.zip,Germany,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Baden-WÃ¼rttemberg.shp.zip,,0,exported_boundaries_Baden-WÃ¼rttemberg.shp.zip,,,,,,,,,,
142,DEU_ADM1.zip,Germany,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Baden-WÃ¼rttemberg.shp.zip,,0,exported_boundaries_Baden-WÃ¼rttemberg.shp.zip,,,,,,,,,,
143,DEU_ADM2.zip,Germany,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,germany_adm2_osm_fixme.zip,,0,germany_adm2_osm_fixme.zip,,,,,,,,,,
144,DEU_ADM3.zip,Germany,2017.0,ADM 3,GeoBasis-DE,Statistical offices of the federation and the lander,Data licence Germany – attribution – Version 2.0,https://www.govdata.de/dl-de/by-2-0,https://gdz.bkg.bund.de/index.php/default/digitale-geodaten/verwaltungsgebiete/verwaltungsgebiete-1-250-000-ebenen-stand-01-01-vg250-ebenen-01-01.html,No,https://gdz.bkg.bund.de/index.php/default/digitale-geodaten/verwaltungsgebiete/verwaltungsgebiete-1-250-000-ebenen-stand-01-01-vg250-ebenen-01-01.html,,,0,,,,,,,,,The license is not on the list of acceptable licenses.  Check the geolab.wm.edu/data geoBoundaries page for the most recent list of acceptable license types.  You may also use 'Other' and place the license details in the license details column.,,
145,DJI_ADM0.zip,Djibouti,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Ali_Sabieh.shp.zip,,0,exported_boundaries_Ali_Sabieh.shp.zip,,,,,,,,,,
146,DJI_ADM1.zip,Djibouti,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Ali_Sabieh.shp.zip,,0,exported_boundaries_Ali_Sabieh.shp.zip,,,,,,,,,,
147,DJI_ADM2.zip,Djibouti,2015.0,ADM 2,HDX,,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/djibouti-administrative-levels-0-2-boundaries,No,https://data.humdata.org/dataset/djibouti-administrative-levels-0-2-boundaries,DJI_Admin3_1996_FEWS (no longer on web- link has boundary),,0,DJI_Admin3_1996_FEWS,,,,,,,,,,
148,DMA_ADM0.zip,Dominica,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Saint_Andrew_Parish.shp.zip,,0,exported_boundaries_Saint_Andrew_Parish.shp.zip,,,,,,,,,,
149,DMA_ADM1.zip,Dominica,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Saint_Andrew_Parish.shp.zip,,0,exported_boundaries_Saint_Andrew_Parish.shp.zip,,,,,,,,,,
150,DNK_ADM0.zip,Denmark,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Capital_Region_of_Denmark_AL4.shp.zip,,0,exported_boundaries_Capital_Region_of_Denmark_AL4.shp.zip,,,,,,,,,,
151,DNK_ADM1.zip,Denmark,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Capital_Region_of_Denmark_AL4.shp.zip,,0,exported_boundaries_Capital_Region_of_Denmark_AL4.shp.zip,,,,,,,,,,
152,DNK_ADM2.zip,Denmark,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Denmark_AL7.shp.zip,,0,Denmark_AL7.shp.zip,,,,,,,,,,
153,DOM_ADM0.zip,Dominican Republic,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Dominican_Republic.shp.zip,,0,exported_boundaries_Dominican_Republic.shp.zip,,,,,,,,,,
154,DOM_ADM1.zip,Dominican Republic,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Dominican_Republic.shp.zip,,0,exported_boundaries_Dominican_Republic.shp.zip,,,,,,,,,,
155,DOM_ADM2.zip,Dominican Republic,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Dominican_Republic.shp.zip,,0,exported_boundaries_Dominican_Republic.shp.zip,,,,,,,,,,
156,DZA_ADM0.zip,Algeria,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Algeria.shp.zip,,0,exported_boundaries_Algeria.shp.zip,,,,,,,,,,
157,DZA_ADM1.zip,Algeria,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Algeria.shp.zip,,0,exported_boundaries_Algeria.shp.zip,,,,,,,,,,
158,DZA_ADM2.zip,Algeria,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Algeria.shp.zip,,0,exported_boundaries_Algeria.shp.zip,,,,,,,,,,
159,DZA_ADM3.zip,Algeria,2017.0,ADM 3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Algeria.shp.zip,,0,exported_boundaries_Algeria.shp.zip,,,,,,,,,,
160,ECU_ADM0.zip,Ecuador,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Azuay.shp.zip,,0,exported_boundaries_Azuay.shp.zip,,,,,,,,,,
161,ECU_ADM1.zip,Ecuador,2012.0,ADM 1,Instituto Nacional de Estadistica y Censos,,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,EuadorADM1raw.zip,,0,,,,,,,,,,"You must enter a license source. Further, the source must be a URL and that URL must work today. If there is no URL, for example if the website is down or it was personal communications, use the geoLab twitter via Slack to create a tweet with the appropriate screenshot, along with the message Thanks to _____ for making their data public!and use the URL to that tweet as the License Source.","You must enter a data source. Further, the source must be a URL and that URL must work today. If there is no URL, for example if the website is down or it was personal communications, use the geoLab twitter via Slack to create a tweet with the appropriate screenshot, along with the message Thanks to _____ for making their data public!and use the URL to that tweet as the License Source."
162,ECU_ADM1.zip,Ecuador,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Azuay.shp.zip,,0,exported_boundaries_Azuay.shp.zip,,,,,,,,,,
163,ECU_ADM2.zip,Ecuador,2012.0,ADM 2,Instituto Nacional de Estadistica y Censos,,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,EcuadorADM2raw.zip,,0,Ecuador_AL6.zip,,,,,,,,,"You must enter a license source. Further, the source must be a URL and that URL must work today. If there is no URL, for example if the website is down or it was personal communications, use the geoLab twitter via Slack to create a tweet with the appropriate screenshot, along with the message Thanks to _____ for making their data public!and use the URL to that tweet as the License Source.","You must enter a data source. Further, the source must be a URL and that URL must work today. If there is no URL, for example if the website is down or it was personal communications, use the geoLab twitter via Slack to create a tweet with the appropriate screenshot, along with the message Thanks to _____ for making their data public!and use the URL to that tweet as the License Source."
164,ECU_ADM2.zip,Ecuador,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Ecuador_AL6.zip,,0,Ecuador_AL6.zip,,,,,,,,,,
165,ECU_ADM3.zip,Ecuador,2012.0,ADM 3,Instituto Nacional de Estadistica y Censos,,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,EcuadorADM3raw.zip,,0,,,,,,,,,,"You must enter a license source. Further, the source must be a URL and that URL must work today. If there is no URL, for example if the website is down or it was personal communications, use the geoLab twitter via Slack to create a tweet with the appropriate screenshot, along with the message Thanks to _____ for making their data public!and use the URL to that tweet as the License Source.","You must enter a data source. Further, the source must be a URL and that URL must work today. If there is no URL, for example if the website is down or it was personal communications, use the geoLab twitter via Slack to create a tweet with the appropriate screenshot, along with the message Thanks to _____ for making their data public!and use the URL to that tweet as the License Source."
166,EGY_ADM0.zip,Egypt,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,egypt_adm1_osm.zip,,0,egypt_adm1_osm.zip,,,,,,,,,,
167,EGY_ADM1.zip,Egypt,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,egypt_adm1_osm.zip,,0,egypt_adm1_osm.zip,,,,,,,,,,
168,EGY_ADM2.zip,Egypt,2005.0,ADM 2,Justin Meyers,United States Agency for International Development,Public Domain,"Public domain, received via FOIA request",https://github.com/justinelliotmeyers/official_egypt_administrative_boundary_shapefile/blob/master/metadata.txt,No,https://github.com/justinelliotmeyers/official_egypt_administrative_boundary_shapefile,District_region.zip,,0,District_region.zip,,,,,,,,,,
169,ERI_ADM0.zip,Eritrea,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Anseba_Region.shp.zip,,0,exported_boundaries_Anseba_Region.shp.zip,,,,,,,,,,
170,ERI_ADM1.zip,Eritrea,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Anseba_Region.shp.zip,,0,exported_boundaries_Anseba_Region.shp.zip,,,,,,,,,,
171,ERI_ADM2.zip,Eritrea,2002.0,ADM 2,OCHA ROSEA/HDX,2002 World Bank report for number of ADM2 divisions (http://documents.worldbank.org/curated/en/461991468770937666/pdf/297930PAPER000182131587616.pdf),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/eritrea-admin-level-1-boundaries,No,https://data.humdata.org/dataset/eritrea-admin-level-1-boundaries,"eriadbnd.jpg, ERI_ADM0.zip",,0,"eriadbnd.jpg, ERI_ADM0.zip",,,,,,,,,,
172,ESP_ADM0.zip,Spain,2017.0,ADM 0,Instituto de Geografico Nacional,,Creative Commons Attribution 4.0 International (CC BY 4.0),CC-BY 4.0,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp#,No,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp,lineas_limite.zip,,0,lineas_limite.zip,,,,,,,,,,
173,ESP_ADM1.zip,Spain,2017.0,ADM 1,Instituto de Geografico Nacional,,Creative Commons Attribution 4.0 International (CC BY 4.0),CC-BY 4.0,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp#,No,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp,lineas_limite.zip,,0,lineas_limite.zip,,,,,,,,,,
174,ESP_ADM2.zip,Spain,2017.0,ADM 2,Instituto de Geografico Nacional,,Creative Commons Attribution 4.0 International (CC BY 4.0),CC-BY 4.0,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp#,No,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp,lineas_limite.zip,,0,lineas_limite.zip,,,,,,,,,,
175,ESP_ADM2.zip,Spain,,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,ESP_ADM2raw.zip,,0,lineas_limite.zip,,,,,,,,,,
176,ESP_ADM4.zip,Spain,,ADM 4,Instituto de Geografico Nacional,,Creative Commons Attribution 4.0 International (CC BY 4.0),CC-BY 4.0,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp#,No,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp,ESP_ADM4raw.zip,,0,,,,,,,,,,,
177,EST_ADM0.zip,Estonia,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Estonia_adm2_osm.zip,,0,Estonia_adm2_osm.zip,,,,,,,,,,
178,EST_ADM1.zip,Estonia,2016.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Estonia_adm2_osm.zip,,0,Estonia_adm2_osm.zip,,,,,,,,,,
179,EST_ADM2.zip,Estonia,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Harju_maakond.shp.zip,,0,exported_boundaries_Harju_maakond.shp.zip,,,,,,,,,,
180,EST_ADM3.zip,Estonia,2018.0,ADM 3,Estonia Land Board Geoportal,,Other - Organization Specific,Use not restricted but the reference to the data source (i.e. Estonian Land Board) and validity date (01.02.2018) must be made,https://geoportaal.maaamet.ee/eng/Maps-and-Data/Administrative-and-Settlement-Division-p312.html,No,https://geoportaal.maaamet.ee/eng/Maps-and-Data/Administrative-and-Settlement-Division-p312.html,,,0,,,,,,,,,,,
181,ETH_ADM0.zip,Ethiopia,2016.0,ADM 0,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopiaregion.zip,,0,ethiopiaregion.zip,,,,,,,,,,
182,ETH_ADM1.zip,Ethiopia,2016.0,ADM 1,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopiaregion.zip,,0,ethiopiaregion.zip,,,,,,,,,,
183,ETH_ADM2.zip,Ethiopia,2016.0,ADM 2,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopia-zone.zip,,0,ethiopia-zone.zip,,,,,,,,,,
184,ETH_ADM3.zip,Ethiopia,2016.0,ADM 3,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopiaworeda.zip,,0,ethiopiaworeda.zip,,,,,,,,,,
185,FIN_ADM0.zip,Finland,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Ã…land_Islands.shp.zip,,0,exported_boundaries_Ã…land_Islands.shp.zip,,,,,,,,,,
186,FIN_ADM1.zip,Finland,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Ã…land_Islands.shp.zip,,0,exported_boundaries_Ã…land_Islands.shp.zip,,,,,,,,,,
187,FIN_ADM2.zip,Finland,2016.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exportBoundaries (6).zip,,0,exportBoundaries (6).zip,,,,,,,,,,
188,FIN_ADM3.zip,Finland,2017.0,ADM 3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exportBoundaries (6).zip,,0,exportBoundaries (6).zip,,,,,,,,,,
189,FJI_ADM0.zip,Fiji,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Central.shp (1).zip,,0,exported_boundaries_Central.shp (1).zip,,,,,,,,,,
190,FJI_ADM1.zip,Fiji,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Central.shp (1).zip,,0,exported_boundaries_Central.shp (1).zip,,,,,,,,,,
191,FJI_ADM2.zip,Fiji,2014.0,ADM 2,POPGIS,,Other - direct permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1195463723642585088/photo/1,No,http://prism.spc.int/regional-data-and-tools/popgis2,shp_provinces.zip,,0,shp_provinces.zip,,,,,,,,The license is not on the list of acceptable licenses.  Check the geolab.wm.edu/data geoBoundaries page for the most recent list of acceptable license types.  You may also use 'Other' and place the license details in the license details column.,,
192,FJI_ADM3.zip,Fiji,2014.0,ADM 3,POPGIS,,Other - direct permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1195463723642585088/photo/1,No,http://prism.spc.int/regional-data-and-tools/popgis2,shp_tikinas.zip,,0,shp_tikinas.zip,,,,,,,,The license is not on the list of acceptable licenses.  Check the geolab.wm.edu/data geoBoundaries page for the most recent list of acceptable license types.  You may also use 'Other' and place the license details in the license details column.,,
193,FJI_ADM4.zip,Fiji,2014.0,ADM 4,POPGIS,,Other - direct permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1195463723642585088/photo/1,No,http://prism.spc.int/regional-data-and-tools/popgis2,shp_eas.zip,,0,shp_eas.zip,,,,,,,,The license is not on the list of acceptable licenses.  Check the geolab.wm.edu/data geoBoundaries page for the most recent list of acceptable license types.  You may also use 'Other' and place the license details in the license details column.,,
194,FRA_ADM0.zip,France,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_French_Guiana.shp.zip,,0,exported_boundaries_French_Guiana.shp.zip,,,,,,,,,,
195,FRA_ADM1.zip,France,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_French_Guiana.shp.zip,,0,exported_boundaries_French_Guiana.shp.zip,,,,,,,,,,
196,FRA_ADM2.zip,France,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,France_AL6.zip,,0,France_AL6.zip,,,,,,,,,,
197,FRA_ADM3.zip,France,2017.0,ADM3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,France_AL7.zip,,0,France_AL7.zip,,,,,,,,,,
198,FRA_ADM4.zip,France,2015.0,ADM 4,OpenStreetMap,Data.gouv.fr (http://data.gouv.fr),Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.data.gouv.fr/en/datasets/contours-osm-des-cantons-electoraux-departementaux-2015/,No,https://www.data.gouv.fr/en/datasets/contours-osm-des-cantons-electoraux-departementaux-2015/,ADM_4_OSM,,0,,,,,,,,,,,
199,FRA_ADM5.zip,France,2017.0,ADM 5,OpenStreetMap,Wambacher (https://wambachers-osm.website/boundaries/),Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,France_AL8.zip,0.0,France_AL8.zip,,,,,,,,,,,
200,FSM_ADM0.zip,Micronesia,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_World.shp (1).zip,,0,exported_boundaries_World.shp (1).zip,,,,,,,,,,
201,FSM_ADM1.zip,Micronesia,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_World.shp (1).zip,,0,exported_boundaries_World.shp (1).zip,,,,,,,,,,
202,FSM_ADM2.zip,Micronesia,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,micronesia_adm2_osm.zip,,0,micronesia_adm2_osm.zip,,,,,,,,,,
203,GAB_ADM0.zip,Gabon,2015.0,ADM 0,Second Administrative Level Boundaries (SALB),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gabon-administrative-boundaries,No,https://data.humdata.org/dataset/gabon-administrative-boundaries,gabadmbndp11msalb.zip,,0,gabadmbndp11msalb.zip,,,,,,,,,,
204,GAB_ADM1.zip,Gabon,2015.0,ADM 1,Second Administrative Level Boundaries (SALB),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gabon-administrative-boundaries,No,https://data.humdata.org/dataset/gabon-administrative-boundaries,gabadmbndp11msalb.zip,,0,gabadmbndp11msalb.zip,,,,,,,,,,
