,Processed File Name,Group,Year,Boundary Level,Source 1,Source 2,License,License Detail,License Source,Link to Source Data-inaccurate; has some links to licenses,Link to Source Data,Unnamed: 11,Link to Source Data.1,Changes,Known Errors,Raw File Name,Recorder (Name),Last Updated Date,Process File Name QA Check,File Name ISO Code,Process File Name Existance Check,Source Check,License Check,License Source Check,Link to Source Data Check
166,SLV_ADM0.zip,El Salvador,2015.0,ADM 0,Centro Nacional de Registros,,Non-Commercial Use Only,Non-commercial use - Noted at the bottom of the page,https://www.cnr.gob.sv/geoportal-cnr/,,http://www.cnr.gob.sv/geoportal-cnr/,dptoA_WGS_1984.zip,,0,dptoA_WGS_1984.zip,,,,,,,,,,
167,SLV_ADM1.zip,El Salvador,2015.0,ADM 1,Centro Nacional de Registros,,Non-Commercial Use Only,Non-commercial use - Noted at the bottom of the page,https://www.cnr.gob.sv/geoportal-cnr/,,http://www.cnr.gob.sv/geoportal-cnr/,dptoA_WGS_1984.zip,,0,dptoA_WGS_1984.zip,,,,,,,,,,
168,SLV_ADM2.zip,El Salvador,2015.0,ADM 2,Centro Nacional de Registros,,Non-Commercial Use Only,Non-commercial use - Noted at the bottom of the page,https://www.cnr.gob.sv/geoportal-cnr/,,http://www.cnr.gob.sv/geoportal-cnr/,munA_WGS_1984.zip,,0,munA_WGS_1984.zip,,,,,,,,,,
169,GNQ_ADM0.zip,Equatorial Guinea,2016.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_AnnobÃ³n.shp.zip,,0,exported_boundaries_AnnobÃ³n.shp.zip,,,,,,,,,,
170,GNQ_ADM1.zip,Equatorial Guinea,2016.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_AnnobÃ³n.shp.zip,,"Includes all Great Britain territories, including Northern Ireland, Wales, England, and Scotland",exported_boundaries_AnnobÃ³n.shp.zip,,,,,,,,,,
171,GNQ_ADM2.zip,Equatorial Guinea,2013.0,ADM 2,"World Resources Institute, Congo Forest Basin Atlas",,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons BY 4.0 - Noted by CC icon on web page,http://gnq-data.forest-atlas.org/datasets/equatorial-guinea-gis-data-2013,No,http://gnq-data.forest-atlas.org/datasets/equatorial-guinea-gis-data-2013,GNQ_municipios.zip,,"Includes all Great Britain territories, including Northern Ireland, Wales, England, and Scotland",GNQ_municipios.zip,,,,,,,,,,
172,ERI_ADM0.zip,Eritrea,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Anseba_Region.shp.zip,,0,exported_boundaries_Anseba_Region.shp.zip,,,,,,,,,,
173,ERI_ADM1.zip,Eritrea,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Anseba_Region.shp.zip,,0,exported_boundaries_Anseba_Region.shp.zip,,,,,,,,,,
174,ERI_ADM2.zip,Eritrea,2002.0,ADM 2,OCHA ROSEA/HDX,2002 World Bank report for number of ADM2 divisions (http://documents.worldbank.org/curated/en/461991468770937666/pdf/297930PAPER000182131587616.pdf),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/eritrea-admin-level-1-boundaries,No,https://data.humdata.org/dataset/eritrea-admin-level-1-boundaries,"eriadbnd.jpg, ERI_ADM0.zip",,0,"eriadbnd.jpg, ERI_ADM0.zip",,,,,,,,,,
175,EST_ADM0.zip,Estonia,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Estonia_adm2_osm.zip,,0,Estonia_adm2_osm.zip,,,,,,,,,,
176,EST_ADM1.zip,Estonia,2016.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Estonia_adm2_osm.zip,,0,Estonia_adm2_osm.zip,,,,,,,,,,
177,EST_ADM2.zip,Estonia,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Harju_maakond.shp.zip,,0,exported_boundaries_Harju_maakond.shp.zip,,,,,,,,,,
178,EST_ADM3.zip,Estonia,2018.0,ADM 3,Estonia Land Board Geoportal,,Other - Organization Specific,Use not restricted but the reference to the data source (i.e. Estonian Land Board) and validity date (01.02.2018) must be made,https://geoportaal.maaamet.ee/eng/Maps-and-Data/Administrative-and-Settlement-Division-p312.html,No,https://geoportaal.maaamet.ee/eng/Maps-and-Data/Administrative-and-Settlement-Division-p312.html,,,0,,,,,,,,,,,
179,ETH_ADM0.zip,Ethiopia,2016.0,ADM 0,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopiaregion.zip,,0,ethiopiaregion.zip,,,,,,,,,,
180,ETH_ADM1.zip,Ethiopia,2016.0,ADM 1,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopiaregion.zip,,0,ethiopiaregion.zip,,,,,,,,,,
181,ETH_ADM2.zip,Ethiopia,2016.0,ADM 2,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopia-zone.zip,,0,ethiopia-zone.zip,,,,,,,,,,
182,ETH_ADM3.zip,Ethiopia,2016.0,ADM 3,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopiaworeda.zip,,0,ethiopiaworeda.zip,,,,,,,,,,
183,FJI_ADM0.zip,Fiji,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Central.shp (1).zip,,0,exported_boundaries_Central.shp (1).zip,,,,,,,,,,
184,FJI_ADM1.zip,Fiji,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Central.shp (1).zip,,0,exported_boundaries_Central.shp (1).zip,,,,,,,,,,
185,FJI_ADM2.zip,Fiji,2014.0,ADM 2,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1195463723642585088/photo/1,No,http://prism.spc.int/regional-data-and-tools/popgis2,shp_provinces.zip,,0,shp_provinces.zip,,,,,,,,,,
186,FJI_ADM3.zip,Fiji,2014.0,ADM 3,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1195463723642585088/photo/1,No,http://prism.spc.int/regional-data-and-tools/popgis2,shp_tikinas.zip,,0,shp_tikinas.zip,,,,,,,,,,
187,FJI_ADM4.zip,Fiji,2014.0,ADM 4,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1195463723642585088/photo/1,No,http://prism.spc.int/regional-data-and-tools/popgis2,shp_eas.zip,,0,shp_eas.zip,,,,,,,,,,
188,FIN_ADM0.zip,Finland,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Ã…land_Islands.shp.zip,,0,exported_boundaries_Ã…land_Islands.shp.zip,,,,,,,,,,
189,FIN_ADM1.zip,Finland,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Ã…land_Islands.shp.zip,,0,exported_boundaries_Ã…land_Islands.shp.zip,,,,,,,,,,
190,FIN_ADM2.zip,Finland,2016.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exportBoundaries (6).zip,,0,exportBoundaries (6).zip,,,,,,,,,,
191,FIN_ADM3.zip,Finland,2017.0,ADM 3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exportBoundaries (6).zip,,0,exportBoundaries (6).zip,,,,,,,,,,
192,FRA_ADM0.zip,France,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_French_Guiana.shp.zip,,0,exported_boundaries_French_Guiana.shp.zip,,,,,,,,,,
193,FRA_ADM1.zip,France,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_French_Guiana.shp.zip,,0,exported_boundaries_French_Guiana.shp.zip,,,,,,,,,,
194,FRA_ADM2.zip,France,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,France_AL6.zip,,0,France_AL6.zip,,,,,,,,,,
195,FRA_ADM3.zip,France,2017.0,ADM3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,France_AL7.zip,,0,France_AL7.zip,,,,,,,,,,
196,FRA_ADM4.zip,France,2015.0,ADM 4,OpenStreetMap,Data.gouv.fr (http://data.gouv.fr),Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.data.gouv.fr/en/datasets/contours-osm-des-cantons-electoraux-departementaux-2015/,No,https://www.data.gouv.fr/en/datasets/contours-osm-des-cantons-electoraux-departementaux-2015/,ADM_4_OSM,,0,,,,,,,,,,,
197,FRA_ADM5.zip,France,2017.0,ADM 5,OpenStreetMap,Wambacher (https://wambachers-osm.website/boundaries/),Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,France_AL8.zip,0.0,France_AL8.zip,,,,,,,,,,,
198,GAB_ADM0.zip,Gabon,2015.0,ADM 0,Second Administrative Level Boundaries (SALB),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gabon-administrative-boundaries,No,https://data.humdata.org/dataset/gabon-administrative-boundaries,gabadmbndp11msalb.zip,,0,gabadmbndp11msalb.zip,,,,,,,,,,
199,GAB_ADM1.zip,Gabon,2015.0,ADM 1,Second Administrative Level Boundaries (SALB),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gabon-administrative-boundaries,No,https://data.humdata.org/dataset/gabon-administrative-boundaries,gabadmbndp11msalb.zip,,0,gabadmbndp11msalb.zip,,,,,,,,,,
200,GAB_ADM2.zip,Gabon,2015.0,ADM 2,Second Administrative Level Boundaries (SALB),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gabon-administrative-boundaries,No,https://data.humdata.org/dataset/gabon-administrative-boundaries,gabadmbndp21msalb.zip,,0,gabadmbndp21msalb.zip,,,,,,,,,,
201,GMB_ADM0.zip,Gambia,2017.0,ADM 0,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gambia-administrative-boundaries,No,https://data.humdata.org/dataset/gambia-administrative-boundaries,gmb_admbnda_adm1_lga_1m_ocha.zip,,0,gmb_admbnda_adm1_lga_1m_ocha.zip,,,,,,,,,,
202,GMB_ADM1.zip,Gambia,2017.0,ADM 1,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gambia-administrative-boundaries,No,https://data.humdata.org/dataset/gambia-administrative-boundaries,gmb_admbnda_adm1_lga_1m_ocha.zip,,0,gmb_admbnda_adm1_lga_1m_ocha.zip,,,,,,,,,,
203,GMB_ADM2.zip,Gambia,2017.0,ADM 2,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gambia-administrative-boundaries,No,https://data.humdata.org/dataset/gambia-administrative-boundaries,gmb_admbnda_adm2_district_1m_ocha.zip,,Includes Canary Islands,gmb_admbnda_adm2_district_1m_ocha.zip,,,,,,,,,,
204,GEO_ADM0.zip,Georgia,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_South_Ossetia.shp.zip,,0,exported_boundaries_South_Ossetia.shp.zip,,,,,,,,,,
205,GEO_ADM1.zip,Georgia,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_South_Ossetia.shp.zip,,0,exported_boundaries_South_Ossetia.shp.zip,,,,,,,,,,
206,GEO_ADM2.zip,Georgia,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Georgia_adm2_osm.zip,,0,Georgia_adm2_osm.zip,,,,,,,,,,
207,DEU_ADM0.zip,Germany,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Baden-WÃ¼rttemberg.shp.zip,,0,exported_boundaries_Baden-WÃ¼rttemberg.shp.zip,,,,,,,,,,
208,DEU_ADM1.zip,Germany,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Baden-WÃ¼rttemberg.shp.zip,,0,exported_boundaries_Baden-WÃ¼rttemberg.shp.zip,,,,,,,,,,
209,DEU_ADM2.zip,Germany,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,germany_adm2_osm_fixme.zip,,0,germany_adm2_osm_fixme.zip,,,,,,,,,,
210,DEU_ADM3.zip,Germany,2017.0,ADM 3,GeoBasis-DE,Statistical offices of the federation and the lander,Data license Germany - Attribution - Version 2.0,https://www.govdata.de/dl-de/by-2-0,https://gdz.bkg.bund.de/index.php/default/digitale-geodaten/verwaltungsgebiete/verwaltungsgebiete-1-250-000-ebenen-stand-01-01-vg250-ebenen-01-01.html,No,https://gdz.bkg.bund.de/index.php/default/digitale-geodaten/verwaltungsgebiete/verwaltungsgebiete-1-250-000-ebenen-stand-01-01-vg250-ebenen-01-01.html,,,0,,,,,,,,,,,
211,GHA_ADM0.zip,Ghana,2015.0,ADM 0,Global Administrative Unit Layers (GAUL),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/ghana-administrative-boundaries,No,https://data.humdata.org/dataset/ghana-administrative-boundaries,gha_admbndp1_1m_gaul.zip,,0,gha_admbndp1_1m_gaul.zip,,,,,,,,,,
212,GHA_ADM1.zip,Ghana,2015.0,ADM 1,Global Administrative Unit Layers (GAUL),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/ghana-administrative-boundaries,No,https://data.humdata.org/dataset/ghana-administrative-boundaries,gha_admbndp1_1m_gaul.zip,,0,gha_admbndp1_1m_gaul.zip,,,,,,,,,,
213,GHA_ADM2.zip,Ghana,2006.0,ADM 2,Global Administrative Unit Layers (GAUL),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/ghana-administrative-boundaries,No,https://data.humdata.org/dataset/ghana-administrative-boundaries,gha_admbndp2_1m_gaul.zip,,Includes Canary Islands,gha_admbndp2_1m_gaul.zip,,,,,,,,,,
214,GRC_ADM0.zip,Greece,2016.0,ADM 0,EuroGeoGraphics,Regional IM Working Group - Europe,Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/gree,No,https://data.humdata.org/dataset/gree,GR_bsm_admn_adm1_py_EuroGeoGraphics_2015_pp.zip,,0,GR_bsm_admn_adm1_py_EuroGeoGraphics_2015_pp.zip,,,,,,,,,,
215,GRC_ADM1.zip,Greece,2016.0,ADM 1,EuroGeoGraphics,Regional IM Working Group - Europe,Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https://data.humdata.org/dataset/gree,No,https://data.humdata.org/dataset/gree,GR_bsm_admn_adm1_py_EuroGeoGraphics_2015_pp.zip,,Includes Madeira and Azores,GR_bsm_admn_adm1_py_EuroGeoGraphics_2015_pp.zip,,,,,,,,,,
216,GRC_ADM2.zip,Greece,2020.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Greece.shp.zip,,Includes Madeira and Azores,exported_boundaries_Greece.shp.zip,,,,,,,,,,
217,GRC_ADM3.zip,Greece,2017.0,ADM 3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Greece.shp.zip,,Includes Madeira and Azores,exported_boundaries_Greece.shp.zip,,,,,,,,,,
218,GRL_ADM0.zip,Greenland,2020.0,ADM0 ,OpenStreetMap,Geofabrik,Creative Commons Attribution-ShareAlike 2.0,Creative Commons Attribution-ShareAlike 2.0,https://download.geofabrik.de/north-america/greenland.html,No,https://download.geofabrik.de/north-america/greenland.html,greenland-latest-free.shp,,,greenland-latest-free.shp,,,,,,,,,,
219,GRL_ADM1.zip,Greenland,2020.0,ADM1,Wikipedia,IFAD,Creative Commons Attribution-ShareAlike 3.0 Germany,Creative Commons Attribution-ShareAlike 3.0 Germany,https://creativecommons.org/licenses/by-sa/3.0/de/legalcode,No,https://en.wikipedia.org/wiki/Qeqertalik#/media/File:Qeqertalik_in_Greenland_2018.svg,800px-Kujalleq_in_Greenland_2018.svg,,,800px-Kujalleq_in_Greenland_2018.svg,,,,,,,,,,
220,GRD_ADM0.zip,Grenada,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Grenada.shp.zip,,0,exported_boundaries_Grenada.shp.zip,,,,,,,,,,
221,GRD_ADM1.zip,Grenada,2017.0,ADM 1,"OpenStreetMap, digitized from https://en.wikipedia.org/wiki/Parishes_of_Grenada#/media/File:Grenada_parishes_named.png",Golbez,Creative Commons Attribution-ShareAlike 3.0 Unported,,https://en.wikipedia.org/wiki/Parishes_of_Grenada,No,https://en.wikipedia.org/wiki/Parishes_of_Grenada#/media/File:Grenada_parishes_named.png,"exported_boundaries_Grenada.shp.zip, Grenada_parishes_named.png",,0,"exported_boundaries_Grenada.shp.zip, Grenada_parishes_named.png",,,,,,,,,,
222,GTM_ADM0.zip,Guatemala,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Alta_Verapaz.shp.zip,,0,exported_boundaries_Alta_Verapaz.shp.zip,,,,,,,,,,
223,GTM_ADM1.zip,Guatemala,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Alta_Verapaz.shp.zip,,0,exported_boundaries_Alta_Verapaz.shp.zip,,,,,,,,,,
224,GTM_ADM2.zip,Guatemala,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Guatemala.shp.zip,,Includes Madeira and Azores,exported_boundaries_Guatemala.shp.zip,,,,,,,,,,
225,GIN_ADM0.zip,Guinea,2016.0,ADM 0,World Food Programme,Derived from ADM3 layer,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/guinea-geodatabase,No,https://data.humdata.org/dataset/guinea-geodatabase,guinea_admin3.zip,,0,guinea_admin3.zip,,,,,,,,,,
226,GIN_ADM1.zip,Guinea,2016.0,ADM 1,World Food Programme,Derived from ADM3 layer,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/guinea-geodatabase,No,https://data.humdata.org/dataset/guinea-geodatabase,guinea_admin3.zip,,0,guinea_admin3.zip,,,,,,,,,,
227,GIN_ADM2.zip,Guinea,2016.0,ADM 2,World Food Programme,Derived from ADM3 layer,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/guinea-geodatabase,No,https://data.humdata.org/dataset/guinea-geodatabase,guinea_admin3.zip,,0,guinea_admin3.zip,,,,,,,,,,
228,GIN_ADM3.zip,Guinea,2016.0,ADM 3,World Food Programme,International Organization on Migration,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/guinea-geodatabase,No,https://data.humdata.org/dataset/guinea-geodatabase,guinea_admin3.zip,,Includes portions of Western Sahara,guinea_admin3.zip,,,,,,,,,,
229,GNB_ADM0.zip,Guinea Bissau,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Guinea-Bissau.shp.zip,,0,exported_boundaries_Guinea-Bissau.shp.zip,,,,,,,,,,
230,GNB_ADM1.zip,Guinea Bissau,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Guinea-Bissau.shp.zip,,0,exported_boundaries_Guinea-Bissau.shp.zip,,,,,,,,,,
231,GNB_ADM2.zip,Guinea Bissau,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Guinea-Bissau.shp.zip,,0,exported_boundaries_Guinea-Bissau.shp.zip,,,,,,,,,,
232,GUY_ADM0.zip,Guyana,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Barina-Waini.shp.zip,,0,exported_boundaries_Barina-Waini.shp.zip,,,,,,,,,,
233,GUY_ADM1.zip,Guyana,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Barina-Waini.shp.zip,,0,exported_boundaries_Barina-Waini.shp.zip,,,,,,,,,,
234,GUY_ADM2.zip,Guyana,2002.0,ADM2,data.world ,,Other - Humanitarian,Other - Humanitarian,https://data.humdata.org/about/license,No,https://data.world/ocha-fiss/9647d5cc-9de9-4974-a8be-62fb12c19ffe,,,,,,,,,,,,,,
235,HTI_ADM0.zip,Haiti,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Artibonite_Department.shp.zip,,0,exported_boundaries_Artibonite_Department.shp.zip,,,,,,,,,,
236,HTI_ADM1.zip,Haiti,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Artibonite_Department.shp.zip,,0,exported_boundaries_Artibonite_Department.shp.zip,,,,,,,,,,
237,HTI_ADM2.zip,Haiti,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Arrondissement_Belle-Anse.shp.zip,,0,exported_boundaries_Arrondissement_Belle-Anse.shp.zip,,,,,,,,,,
238,HTI_ADM3.zip,Haiti,2018.0,ADM 3,FEWS NET,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1196504806980030464/photo/1,No,http://www.fews.net/fews-data/334?tid=5&field_data_portal_date_start%5Bvalue%5D%5Byear%5D=&field_data_portal_date_start%5Bvalue%5D%5Bmonth%5D=&field_data_portal_date_end%5Bvalue%5D%5Byear%5D=&field_data_portal_date_end%5Bvalue%5D%5Bmonth%5D=,HT_Admin3_2003.shp,,Includes portions of Western Sahara,HT_Admin3_2003.shp,,,,,,,,,,
239,HND_ADM0.zip,Honduras,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_AtlÃ¡ntida.shp.zip,,0,exported_boundaries_AtlÃ¡ntida.shp.zip,,,,,,,,,,
