,Processed File Name,Group,Year,Boundary Level,Source 1,Source 2,License,License Detail,License Source,Link to Source Data-inaccurate; has some links to licenses,Link to Source Data,Unnamed: 11,Link to Source Data.1,Changes,Known Errors,Raw File Name,Recorder (Name),Last Updated Date,Unnamed: 18,Unnamed: 19,Process File Name QA Check,File Name ISO Code,Process File Name Existance Check,Source Check,License Check,License Source Check,Link to Source Data Check
159,DZA_ADM3.zip,Algeria,2017.0,ADM 3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Algeria.shp.zip,,0,exported_boundaries_Algeria.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
160,ECU_ADM1.zip,Ecuador,2012.0,ADM 1,Instituto Nacional de Estadistica y Censos,,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons Attribution 4.0 International,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,No,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,EuadorADM1raw.zip,,0,,,,,,,,,,,,,
161,ECU_ADM0.zip,Ecuador,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Azuay.shp.zip,,0,exported_boundaries_Azuay.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
162,ECU_ADM1.zip,Ecuador,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Azuay.shp.zip,,0,exported_boundaries_Azuay.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
163,ECU_ADM2.zip,Ecuador,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Ecuador_AL6.zip,,0,Ecuador_AL6.zip,,,,,,,,,,,,This URL was manually excluded from checking.
164,ECU_ADM2.zip,Ecuador,2012.0,ADM 2,Instituto Nacional de Estadistica y Censos,,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons Attribution 4.0 International,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,No,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,EcuadorADM2raw.zip,,0,Ecuador_AL6.zip,,,,,,,,,,,,
165,ECU_ADM3.zip,Ecuador,2012.0,ADM 3,Instituto Nacional de Estadistica y Censos,,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons Attribution 4.0 International,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,No,https://www.ecuadorencifras.gob.ec/clasificador-geografico-estadistico-dpa/,EcuadorADM3raw.zip,,0,,,,,,,,,,,,,
166,EGY_ADM0.zip,Egypt,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,egypt_adm1_osm.zip,,0,egypt_adm1_osm.zip,,,,,,,,,,,,This URL was manually excluded from checking.
167,EGY_ADM1.zip,Egypt,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,egypt_adm1_osm.zip,,0,egypt_adm1_osm.zip,,,,,,,,,,,,This URL was manually excluded from checking.
168,EGY_ADM2.zip,Egypt,2005.0,ADM 2,Justin Meyers,United States Agency for International Development,Public Domain,"Public domain, received via FOIA request",https://github.com/justinelliotmeyers/official_egypt_administrative_boundary_shapefile/blob/master/metadata.txt,No,https://github.com/justinelliotmeyers/official_egypt_administrative_boundary_shapefile,District_region.zip,,0,District_region.zip,,,,,,,,,,,,
169,ERI_ADM0.zip,Eritrea,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Anseba_Region.shp.zip,,0,exported_boundaries_Anseba_Region.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
170,ERI_ADM1.zip,Eritrea,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Anseba_Region.shp.zip,,0,exported_boundaries_Anseba_Region.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
171,ERI_ADM2.zip,Eritrea,2002.0,ADM 2,OCHA ROSEA/HDX,2002 World Bank report for number of ADM2 divisions (http://documents.worldbank.org/curated/en/461991468770937666/pdf/297930PAPER000182131587616.pdf),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/eritrea-admin-level-1-boundaries,No,https://data.humdata.org/dataset/eritrea-admin-level-1-boundaries,"eriadbnd.jpg, ERI_ADM0.zip",,0,"eriadbnd.jpg, ERI_ADM0.zip",,,,,,,,,,,,
172,ESP_ADM0.zip,Spain,2017.0,ADM 0,Instituto de Geografico Nacional,,Creative Commons Attribution - NonCommercial 4.0 International (CC BY-NC 4.0),CC-BY 4.0,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp#,No,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp,lineas_limite.zip,,0,lineas_limite.zip,,,,,,,,,,,,
173,ESP_ADM1.zip,Spain,2017.0,ADM 1,Instituto de Geografico Nacional,,Creative Commons Attribution - NonCommercial 4.0 International (CC BY-NC 4.0),CC-BY 4.0,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp#,No,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp,lineas_limite.zip,,0,lineas_limite.zip,,,,,,,,,,,,
174,ESP_ADM2.zip,Spain,2017.0,ADM 2,Instituto de Geografico Nacional,,Creative Commons Attribution - NonCommercial 4.0 International (CC BY-NC 4.0),CC-BY 4.0,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp#,No,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp,lineas_limite.zip,,0,lineas_limite.zip,,,,,,,,,,,,
175,ESP_ADM2.zip,Spain,,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,ESP_ADM2raw.zip,,0,lineas_limite.zip,,,,,,,,,,,,This URL was manually excluded from checking.
176,ESP_ADM4.zip,Spain,,ADM 4,Instituto de Geografico Nacional,,Creative Commons Attribution - NonCommercial 4.0 International (CC BY-NC 4.0),CC-BY 4.0,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp#,No,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp,ESP_ADM4raw.zip,,0,,,,,,,,,,,,,
177,EST_ADM0.zip,Estonia,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Estonia_adm2_osm.zip,,0,Estonia_adm2_osm.zip,,,,,,,,,,,,This URL was manually excluded from checking.
178,EST_ADM1.zip,Estonia,2016.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Estonia_adm2_osm.zip,,0,Estonia_adm2_osm.zip,,,,,,,,,,,,This URL was manually excluded from checking.
179,EST_ADM2.zip,Estonia,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Harju_maakond.shp.zip,,0,exported_boundaries_Harju_maakond.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
180,EST_ADM3.zip,Estonia,2018.0,ADM 3,Estonia Land Board Geoportal,,Other - Organization Specific,Use not restricted but the reference to the data source (i.e. Estonian Land Board) and validity date (01.02.2018) must be made,https://geoportaal.maaamet.ee/eng/Maps-and-Data/Administrative-and-Settlement-Division-p312.html,No,https://geoportaal.maaamet.ee/eng/Maps-and-Data/Administrative-and-Settlement-Division-p312.html,,,0,,,,,,,,,,,,,
181,ETH_ADM0.zip,Ethiopia,2016.0,ADM 0,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopiaregion.zip,,0,ethiopiaregion.zip,,,,,,,,,,,,
182,ETH_ADM1.zip,Ethiopia,2016.0,ADM 1,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopiaregion.zip,,0,ethiopiaregion.zip,,,,,,,,,,,,
183,ETH_ADM2.zip,Ethiopia,2016.0,ADM 2,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopia-zone.zip,,0,ethiopia-zone.zip,,,,,,,,,,,,
184,ETH_ADM3.zip,Ethiopia,2016.0,ADM 3,Open Africa,Code for Ethiopia,Open Data Commons Open Database License 1.0,http://opendefinition.org/licenses/cc-by/,https://africaopendata.org/dataset/ethiopia-shapefiles,No,https://africaopendata.org/dataset/ethiopia-shapefiles,ethiopiaworeda.zip,,0,ethiopiaworeda.zip,,,,,,,,,,,,
185,FIN_ADM0.zip,Finland,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Åland_Islands.shp.zip,,0,exported_boundaries_Åland_Islands.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
186,FIN_ADM1.zip,Finland,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Åland_Islands.shp.zip,,0,exported_boundaries_Åland_Islands.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
187,FIN_ADM2.zip,Finland,2016.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exportBoundaries (6).zip,,0,exportBoundaries (6).zip,,,,,,,,,,,,This URL was manually excluded from checking.
188,FIN_ADM3.zip,Finland,2017.0,ADM 3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exportBoundaries (6).zip,,0,exportBoundaries (6).zip,,,,,,,,,,,,This URL was manually excluded from checking.
189,FJI_ADM0.zip,Fiji,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Central.shp (1).zip,,0,exported_boundaries_Central.shp (1).zip,,,,,,,,,,,,This URL was manually excluded from checking.
190,FJI_ADM1.zip,Fiji,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Central.shp (1).zip,,0,exported_boundaries_Central.shp (1).zip,,,,,,,,,,,,This URL was manually excluded from checking.
191,FJI_ADM2.zip,Fiji,2014.0,ADM 2,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1195463723642585088/photo/1,No,http://prism.spc.int/regional-data-and-tools/popgis2,shp_provinces.zip,,0,shp_provinces.zip,,,,,,,,,,,,
192,FJI_ADM3.zip,Fiji,2014.0,ADM 3,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1195463723642585088/photo/1,No,http://prism.spc.int/regional-data-and-tools/popgis2,shp_tikinas.zip,,0,shp_tikinas.zip,,,,,,,,,,,,
193,FJI_ADM4.zip,Fiji,2014.0,ADM 4,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1195463723642585088/photo/1,No,http://prism.spc.int/regional-data-and-tools/popgis2,shp_eas.zip,,0,shp_eas.zip,,,,,,,,,,,,
194,FRA_ADM0.zip,France,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_French_Guiana.shp.zip,,0,exported_boundaries_French_Guiana.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
195,FRA_ADM1.zip,France,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_French_Guiana.shp.zip,,0,exported_boundaries_French_Guiana.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
196,FRA_ADM2.zip,France,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,France_AL6.zip,,0,France_AL6.zip,,,,,,,,,,,,This URL was manually excluded from checking.
197,FRA_ADM3.zip,France,2017.0,ADM3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,France_AL7.zip,,0,France_AL7.zip,,,,,,,,,,,,This URL was manually excluded from checking.
198,FRA_ADM4.zip,France,2015.0,ADM 4,OpenStreetMap,Data.gouv.fr (http://data.gouv.fr),Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.data.gouv.fr/en/datasets/contours-osm-des-cantons-electoraux-departementaux-2015/,No,https://www.data.gouv.fr/en/datasets/contours-osm-des-cantons-electoraux-departementaux-2015/,ADM_4_OSM,,0,,,,,,,,,,,,,
199,FRA_ADM5.zip,France,2017.0,ADM 5,OpenStreetMap,Wambacher (https://wambachers-osm.website/boundaries/),Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,France_AL8.zip,0.0,France_AL8.zip,,,,,,,,,,,,,This URL was manually excluded from checking.
200,FSM_ADM1.zip,Micronesia,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_World.shp (1).zip,,0,exported_boundaries_World.shp (1).zip,,,,,,,,,,,,This URL was manually excluded from checking.
201,FSM_ADM2.zip,Micronesia,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,micronesia_adm2_osm.zip,,0,micronesia_adm2_osm.zip,,,,,,,,,,,,This URL was manually excluded from checking.
202,FSM_ADM0.zip,Micronesia,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_World.shp (1).zip,,0,exported_boundaries_World.shp (1).zip,,,,,,,,,,,,This URL was manually excluded from checking.
203,GAB_ADM0.zip,Gabon,2015.0,ADM 0,Second Administrative Level Boundaries (SALB),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gabon-administrative-boundaries,No,https://data.humdata.org/dataset/gabon-administrative-boundaries,gabadmbndp11msalb.zip,,0,gabadmbndp11msalb.zip,,,,,,,,,,,,
204,GAB_ADM1.zip,Gabon,2015.0,ADM 1,Second Administrative Level Boundaries (SALB),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gabon-administrative-boundaries,No,https://data.humdata.org/dataset/gabon-administrative-boundaries,gabadmbndp11msalb.zip,,0,gabadmbndp11msalb.zip,,,,,,,,,,,,
205,GAB_ADM2.zip,Gabon,2015.0,ADM 2,Second Administrative Level Boundaries (SALB),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gabon-administrative-boundaries,No,https://data.humdata.org/dataset/gabon-administrative-boundaries,gabadmbndp21msalb.zip,,0,gabadmbndp21msalb.zip,,,,,,,,,,,,
206,GBR_ADM0.zip,United Kingdom,2018.0,ADM 0,Office of National Statistics Geography,,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,http://geoportal.statistics.gov.uk/datasets/local-administrative-units-level-1-january-2018-full-extent-boundaries-in-united-kingdom,No,http://geoportal.statistics.gov.uk/datasets/local-administrative-units-level-1-january-2018-full-extent-boundaries-in-united-kingdom,Local_Administrative_Units_Level_1_January_2018_Full_Extent_Boundaries_in_United_Kingdom.zip,,0,Local_Administrative_Units_Level_1_January_2018_Full_Extent_Boundaries_in_United_Kingdom.zip,,,,,,,,,,,,
207,GBR_ADM1.zip,United Kingdom,2018.0,ADM 1,Office of National Statistics Geography,,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,http://geoportal.statistics.gov.uk/datasets/local-administrative-units-level-1-january-2018-full-extent-boundaries-in-united-kingdom,No,http://geoportal.statistics.gov.uk/datasets/local-administrative-units-level-1-january-2018-full-extent-boundaries-in-united-kingdom,Local_Administrative_Units_Level_1_January_2018_Full_Extent_Boundaries_in_United_Kingdom.zip,,0,Local_Administrative_Units_Level_1_January_2018_Full_Extent_Boundaries_in_United_Kingdom.zip,,,,,,,,,,,,
208,GBR_ADM2.zip,United Kingdom,2019.0,ADM 2,Office for National Statistics Open Geography Portal,,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,https://geoportal.statistics.gov.uk/datasets/local-authority-districts-april-2019-boundaries-uk-bfc?geometry=-86.062%2C46.017%2C26.262%2C63.434,No,https://geoportal.statistics.gov.uk/datasets/local-authority-districts-april-2019-boundaries-uk-bfc?geometry=-86.062%2C46.017%2C26.262%2C63.434,,,0,Wards_December_2017_Full_Extent_Boundaries_in_UK_WGS84.zip,,,,,,,,,,,,
209,GBR_ADM3.zip,United Kingdom,2018.0,ADM 3,Office for National Statistics Open Geography Portal,,Open Government Licence v3.0,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,https://geoportal.statistics.gov.uk/datasets/wards-december-2018-full-extent-boundaries-uk?geometry=-96.518%2C48.053%2C70.738%2C64.739,No,https://geoportal.statistics.gov.uk/datasets/wards-december-2018-full-extent-boundaries-uk?geometry=-96.518%2C48.053%2C70.738%2C64.739,,,0,,,,,,,,,,,,,
210,GEO_ADM0.zip,Georgia,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_South_Ossetia.shp.zip,,0,exported_boundaries_South_Ossetia.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
211,GEO_ADM1.zip,Georgia,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_South_Ossetia.shp.zip,,0,exported_boundaries_South_Ossetia.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
212,GEO_ADM2.zip,Georgia,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,Georgia_adm2_osm.zip,,0,Georgia_adm2_osm.zip,,,,,,,,,,,,This URL was manually excluded from checking.
213,GHA_ADM0.zip,Ghana,2015.0,ADM 0,Global Administrative Unit Layers (GAUL),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/ghana-administrative-boundaries,No,https://data.humdata.org/dataset/ghana-administrative-boundaries,gha_admbndp1_1m_gaul.zip,,0,gha_admbndp1_1m_gaul.zip,,,,,,,,,,,,
214,GHA_ADM1.zip,Ghana,2015.0,ADM 1,Global Administrative Unit Layers (GAUL),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/ghana-administrative-boundaries,No,https://data.humdata.org/dataset/ghana-administrative-boundaries,gha_admbndp1_1m_gaul.zip,,0,gha_admbndp1_1m_gaul.zip,,,,,,,,,,,,
215,GHA_ADM2.zip,Ghana,2006.0,ADM 2,Global Administrative Unit Layers (GAUL),United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/ghana-administrative-boundaries,No,https://data.humdata.org/dataset/ghana-administrative-boundaries,gha_admbndp2_1m_gaul.zip,,Includes Canary Islands,gha_admbndp2_1m_gaul.zip,,,,,,,,,,,,
216,GIN_ADM0.zip,Guinea,2016.0,ADM 0,World Food Programme,Derived from ADM3 layer,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/guinea-geodatabase,No,https://data.humdata.org/dataset/guinea-geodatabase,guinea_admin3.zip,,0,guinea_admin3.zip,,,,,,,,,,,,
217,GIN_ADM1.zip,Guinea,2016.0,ADM 1,World Food Programme,Derived from ADM3 layer,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/guinea-geodatabase,No,https://data.humdata.org/dataset/guinea-geodatabase,guinea_admin3.zip,,0,guinea_admin3.zip,,,,,,,,,,,,
218,GIN_ADM2.zip,Guinea,2016.0,ADM 2,World Food Programme,Derived from ADM3 layer,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/guinea-geodatabase,No,https://data.humdata.org/dataset/guinea-geodatabase,guinea_admin3.zip,,0,guinea_admin3.zip,,,,,,,,,,,,
219,GIN_ADM3.zip,Guinea,2016.0,ADM 3,World Food Programme,International Organization on Migration,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/guinea-geodatabase,No,https://data.humdata.org/dataset/guinea-geodatabase,guinea_admin3.zip,,Includes portions of Western Sahara,guinea_admin3.zip,,,,,,,,,,,,
220,GMB_ADM0.zip,Gambia,2017.0,ADM 0,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gambia-administrative-boundaries,No,https://data.humdata.org/dataset/gambia-administrative-boundaries,gmb_admbnda_adm1_lga_1m_ocha.zip,,0,gmb_admbnda_adm1_lga_1m_ocha.zip,,,,,,,,,,,,
221,GMB_ADM1.zip,Gambia,2017.0,ADM 1,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gambia-administrative-boundaries,No,https://data.humdata.org/dataset/gambia-administrative-boundaries,gmb_admbnda_adm1_lga_1m_ocha.zip,,0,gmb_admbnda_adm1_lga_1m_ocha.zip,,,,,,,,,,,,
222,GMB_ADM2.zip,Gambia,2017.0,ADM 2,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/gambia-administrative-boundaries,No,https://data.humdata.org/dataset/gambia-administrative-boundaries,gmb_admbnda_adm2_district_1m_ocha.zip,,Includes Canary Islands,gmb_admbnda_adm2_district_1m_ocha.zip,,,,,,,,,,,,
223,GNB_ADM0.zip,Guinea Bissau,2017.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Guinea-Bissau.shp.zip,,0,exported_boundaries_Guinea-Bissau.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
224,GNB_ADM1.zip,Guinea Bissau,2017.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Guinea-Bissau.shp.zip,,0,exported_boundaries_Guinea-Bissau.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
225,GNB_ADM2.zip,Guinea Bissau,2017.0,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Guinea-Bissau.shp.zip,,0,exported_boundaries_Guinea-Bissau.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
226,GNQ_ADM0.zip,Equatorial Guinea,2016.0,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Annobón.shp.zip,,0,exported_boundaries_Annobón.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
227,GNQ_ADM1.zip,Equatorial Guinea,2016.0,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,exported_boundaries_Annobón.shp.zip,,"Includes all Great Britain territories, including Northern Ireland, Wales, England, and Scotland",exported_boundaries_Annobón.shp.zip,,,,,,,,,,,,This URL was manually excluded from checking.
228,GNQ_ADM2.zip,Equatorial Guinea,2013.0,ADM 2,"World Resources Institute, Congo Forest Basin Atlas",,Creative Commons Attribution - NonCommercial 4.0 International (CC BY-NC 4.0),Creative Commons BY 4.0 - Noted by CC icon on web page,http://gnq-data.forest-atlas.org/datasets/equatorial-guinea-gis-data-2013,No,http://gnq-data.forest-atlas.org/datasets/equatorial-guinea-gis-data-2013,GNQ_municipios.zip,,"Includes all Great Britain territories, including Northern Ireland, Wales, England, and Scotland",GNQ_municipios.zip,,,,,,,,,,,,
